pfam_id	go_id
PF04523	0019068
PF04537	0019067
PF04539	0003677
PF04539	0003700
PF04539	0016987
PF04539	0006352
PF04539	0006355
PF04542	0003677
PF04542	0003700
PF04542	0016987
PF04542	0006352
PF04542	0006355
PF04544	0019067
PF04545	0003677
PF04545	0003700
PF04545	0016987
PF04545	0006352
PF04545	0006355
PF04546	0003677
PF04546	0003700
PF04546	0016987
PF04546	0006352
PF04546	0006355
PF04548	0005525
PF04551	0046429
PF04551	0016114
PF04551	0055114
PF04554	0005199
PF04554	0009664
PF04555	0003677
PF04555	0009036
PF04555	0009307
PF04556	0003677
PF04556	0009036
PF04556	0009307
PF04557	0000166
PF04557	0004819
PF04557	0005524
PF04557	0006425
PF04557	0005737
PF04558	0000166
PF04558	0004812
PF04558	0005524
PF04558	0006418
PF04558	0005737
PF04559	0006323
PF04559	0019012
PF04560	0003677
PF04560	0003899
PF04560	0006351
PF04561	0003677
PF04561	0003899
PF04561	0006351
PF04563	0003677
PF04563	0003899
PF04563	0006351
PF04564	0004842
PF04564	0016567
PF04564	0000151
PF04565	0003677
PF04565	0003899
PF04565	0006351
PF04566	0003677
PF04566	0003899
PF04566	0006351
PF04567	0003677
PF04567	0003899
PF04567	0006351
PF04568	0004857
PF04568	0045980
PF04568	0005739
PF04572	0008378
PF04572	0005795
PF04573	0008233
PF04573	0006465
PF04573	0005787
PF04573	0016021
PF04574	0008270
PF04574	0016811
PF04574	0017136
PF04574	0051287
PF04574	0006342
PF04574	0006355
PF04574	0006476
PF04577	0016757
PF04579	0005198
PF04579	0045095
PF04583	0019058
PF04584	0016032
PF04584	0019031
PF04587	0016773
PF04587	0005975
PF04589	0003677
PF04589	0006355
PF04589	0005634
PF04592	0008430
PF04593	0008430
PF04595	0016032
PF04597	0004579
PF04597	0006486
PF04597	0005783
PF04597	0016021
PF04602	0052636
PF04602	0071766
PF04604	0019748
PF04604	0005576
PF04607	0015969
PF04608	0008962
PF04608	0006629
PF04610	0030255
PF04611	0006355
PF04611	0019953
PF04612	0006858
PF04613	0016747
PF04613	0009245
PF04614	0005777
PF04615	0006364
PF04615	0032040
PF04616	0004553
PF04616	0005975
PF04617	0006351
PF04617	0005634
PF04618	0006351
PF04618	0005634
PF04620	0001539
PF04620	0030288
PF04621	0003700
PF04621	0006355
PF04621	0005634
PF04622	0000247
PF04622	0006696
PF04622	0005783
PF04623	0009605
PF04624	0005213
PF04624	0007304
PF04624	0005576
PF04624	0042600
PF04625	0005213
PF04625	0007304
PF04625	0005576
PF04625	0042600
PF04626	0005213
PF04626	0007304
PF04626	0005576
PF04626	0042600
PF04627	0046933
PF04627	0046961
PF04627	0015986
PF04627	0000275
PF04628	0006888
PF04628	0005622
PF04632	0006810
PF04632	0005886
PF04636	0007050
PF04636	0005634
PF04639	0019031
PF04643	0005179
PF04643	0005576
PF04644	0005179
PF04644	0005576
PF04647	0008233
PF04647	0006508
PF04647	0016020
PF04648	0000772
PF04648	0019953
PF04648	0005576
PF04650	0016020
PF04655	0016773
PF04655	0006468
PF04655	0019748
PF04658	0006367
PF04658	0005669
PF04659	0001539
PF04661	0003697
PF04664	0004872
PF04664	0016020
PF04666	0016758
PF04666	0005975
PF04666	0016020
PF04670	0005525
PF04670	0005634
PF04670	0005737
PF04673	0030639
PF04675	0003677
PF04675	0003910
PF04675	0006281
PF04675	0006310
PF04679	0003910
PF04679	0006281
PF04679	0006310
PF04683	0005634
PF04683	0005737
PF04684	0003677
PF04684	0006338
PF04684	0005634
PF04685	0004348
PF04685	0006665
PF04685	0016021
PF04687	0016032
PF04687	0019028
PF04689	0003677
PF04689	0006355
PF04689	0005634
PF04691	0042157
PF04691	0005576
PF04692	0008083
PF04692	0016020
PF04699	0030833
PF04699	0005856
PF04700	0005198
PF04700	0019012
PF04703	0006355
PF04703	0009289
PF04704	0003677
PF04704	0046872
PF04704	0006355
PF04704	0005634
PF04705	0008649
PF04705	0046677
PF04706	0007275
PF04706	0030178
PF04706	0005576
PF04709	0008083
PF04709	0008406
PF04710	0008063
PF04711	0008289
PF04711	0006869
PF04711	0042157
PF04711	0005576
PF04715	0016833
PF04715	0009058
PF04716	0016651
PF04716	0022904
PF04716	0005743
PF04718	0015078
PF04718	0015986
PF04718	0000276
PF04719	0006367
PF04719	0005634
PF04721	0006516
PF04721	0005737
PF04722	0004721
PF04722	0006397
PF04722	0005634
PF04723	0030699
PF04723	0050485
PF04723	0055114
PF04723	0030700
PF04724	0003830
PF04724	0006487
PF04724	0016020
PF04725	0015979
PF04725	0009523
PF04725	0009654
PF04725	0042651
PF04726	0003677
PF04726	0019073
PF04726	0019028
PF04727	0006909
PF04727	0005856
PF04728	0019867
PF04729	0006333
PF04729	0005634
PF04731	0006355
PF04731	0007275
PF04731	0005634
PF04732	0005882
PF04733	0005198
PF04733	0006890
PF04733	0030126
PF04735	0003678
PF04735	0019079
PF04736	0008255
PF04736	0007218
PF04736	0018990
PF04739	0005515
PF04741	0009405
PF04750	0016021
PF04755	0005198
PF04755	0009507
PF04758	0003735
PF04758	0006412
PF04758	0005622
PF04758	0005840
PF04760	0003743
PF04760	0006413
PF04767	0003677
PF04767	0019082
PF04769	0000772
PF04769	0003677
PF04769	0045895
PF04769	0005634
PF04771	0019051
PF04771	0042025
PF04777	0016972
PF04777	0055114
PF04785	0016032
PF04785	0019031
PF04790	0007010
PF04790	0016012
PF04790	0016021
PF04792	0009405
PF04792	0005576
PF04799	0003924
PF04799	0006184
PF04799	0008053
PF04799	0005741
PF04799	0016021
PF04800	0016651
PF04800	0022900
PF04800	0005743
PF04801	0003899
PF04801	0006351
PF04801	0005634
PF04805	0016972
PF04805	0055114
PF04810	0008270
PF04810	0006886
PF04810	0006888
PF04810	0030127
PF04811	0006886
PF04811	0006888
PF04811	0030127
PF04812	0045893
PF04812	0005634
PF04813	0045893
PF04813	0005634
PF04814	0045893
PF04814	0005634
PF04815	0006886
PF04815	0006888
PF04815	0030127
PF04816	0016429
PF04824	0000228
PF04825	0005515
PF04827	0016788
PF04828	0016846
PF04828	0008152
PF04831	0016020
PF04834	0009966
PF04834	0016021
PF04838	0006355
PF04839	0003735
PF04839	0006412
PF04839	0005840
PF04840	0006886
PF04840	0005737
PF04841	0006886
PF04841	0005737
PF04847	0019722
PF04848	0000287
PF04848	0000400
PF04848	0016788
PF04848	0006281
PF04848	0006310
PF04850	0019031
PF04851	0003677
PF04851	0005524
PF04851	0016787
PF04855	0006338
PF04855	0000228
PF04856	0006259
PF04856	0051276
PF04856	0005634
PF04856	0005737
PF04857	0005634
PF04858	0045892
PF04858	0005634
PF04863	0016846
PF04864	0016846
PF04868	0004114
PF04868	0030553
PF04868	0007601
PF04869	0006886
PF04869	0048280
PF04869	0000139
PF04869	0005737
PF04871	0008565
PF04871	0006886
PF04871	0005737
PF04871	0016020
PF04873	0005634
PF04879	0016491
PF04879	0055114
PF04881	0005537
PF04881	0050690
PF04882	0007031
PF04882	0005779
PF04888	0009405
PF04889	0000398
PF04889	0005681
PF04891	0030151
PF04891	0009399
PF04893	0016020
PF04898	0015930
PF04898	0006807
PF04898	0055114
PF04901	0008565
PF04901	0006886
PF04901	0008277
PF04901	0016021
PF04902	0045892
PF04902	0005634
PF04904	0045892
PF04904	0005634
PF04905	0045892
PF04905	0005634
PF04909	0003824
PF04909	0008152
PF04911	0015078
PF04911	0015986
PF04911	0045263
PF04921	0005634
PF04922	0016758
PF04922	0016021
PF04923	0007155
PF04923	0042246
PF04923	0016021
PF04926	0003723
PF04926	0004652
PF04926	0043631
PF04926	0005634
PF04928	0004652
PF04928	0043631
PF04931	0003677
PF04931	0003887
PF04931	0006351
PF04934	0001104
PF04934	0006357
PF04934	0016592
PF04939	0042254
PF04939	0005634
PF04940	0009882
PF04940	0071949
PF04941	0003677
PF04941	0003899
PF04941	0006351
PF04947	0046782
PF04952	0016788
PF04952	0008152
PF04958	0008791
PF04958	0006527
PF04960	0004359
PF04960	0006541
PF04961	0003824
PF04961	0044237
PF04962	0016861
PF04962	0008152
PF04963	0003677
PF04963	0006352
PF04966	0005215
PF04966	0006810
PF04966	0016021
PF04973	0034257
PF04973	0034258
PF04973	0016020
PF04976	0019645
PF04976	0016021
PF04977	0007049
PF04979	0004864
PF04979	0009966
PF04979	0043666
PF04983	0003677
PF04983	0003899
PF04983	0006351
PF04986	0003677
PF04986	0004803
PF04986	0006313
PF04987	0016740
PF04987	0006506
PF04987	0005789
PF04988	0003677
PF04988	0005634
PF04989	0008168
PF04989	0008610
PF04990	0003677
PF04990	0003899
PF04990	0006351
PF04992	0003677
PF04992	0003899
PF04992	0006351
PF04995	0015886
PF04995	0017004
PF04995	0016021
PF04996	0009015
PF04996	0006525
PF04997	0003677
PF04997	0003899
PF04997	0006351
PF04998	0003677
PF04998	0003899
PF04998	0006351
PF04999	0007049
PF04999	0051301
PF04999	0016021
PF05000	0003677
PF05000	0003899
PF05000	0006351
PF05001	0003677
PF05001	0006366
PF05001	0005665
PF05007	0016758
PF05007	0006506
PF05007	0005789
PF05007	0016021
PF05008	0006886
PF05008	0016020
PF05009	0016032
PF05009	0042025
PF05011	0016788
PF05011	0006397
PF05014	0050144
PF05014	0070694
PF05014	0009159
PF05019	0006744
PF05023	0016756
PF05023	0046872
PF05023	0010038
PF05023	0046938
PF05024	0017176
PF05024	0006506
PF05024	0016021
PF05025	0016853
PF05025	0048029
PF05025	0005996
PF05026	0003723
PF05026	0016787
PF05026	0030145
PF05028	0004649
PF05028	0005975
PF05033	0008270
PF05033	0018024
PF05033	0034968
PF05033	0005634
PF05035	0008671
PF05035	0034194
PF05038	0020037
PF05039	0009755
PF05039	0005576
PF05041	0016021
PF05044	0003677
PF05044	0006355
PF05044	0007275
PF05044	0005634
PF05046	0003735
PF05046	0006412
PF05046	0005622
PF05046	0005840
PF05049	0005525
PF05049	0016817
PF05049	0016020
PF05051	0005507
PF05051	0016531
PF05051	0006825
PF05051	0005758
PF05052	0015097
PF05052	0015694
PF05052	0016020
PF05053	0005634
PF05059	0019028
PF05060	0008455
PF05060	0009312
PF05060	0005795
PF05060	0016021
PF05063	0008168
PF05063	0006139
PF05064	0017056
PF05064	0005643
PF05066	0003677
PF05066	0006351
PF05071	0008137
PF05071	0009055
PF05071	0016020
PF05072	0016020
PF05072	0019033
PF05073	0019028
PF05083	0000902
PF05083	0006955
PF05083	0016020
PF05087	0003723
PF05087	0019013
PF05090	0008488
PF05090	0017187
PF05091	0003743
PF05091	0006413
PF05094	0019083
PF05098	0006355
PF05104	0015031
PF05104	0030176
PF05109	0019058
PF05109	0019031
PF05111	0030345
PF05111	0042475
PF05112	0046782
PF05115	0009055
PF05115	0009512
PF05118	0018193
PF05118	0030176
PF05121	0031412
PF05125	0019028
PF05130	0009296
PF05130	0019861
PF05132	0003677
PF05132	0003899
PF05132	0006383
PF05132	0005666
PF05136	0003677
PF05136	0019028
PF05139	0046677
PF05144	0006260
PF05148	0008168
PF05149	0005516
PF05151	0015979
PF05151	0019684
PF05151	0009523
PF05151	0016021
PF05153	0005506
PF05153	0050113
PF05153	0019310
PF05153	0055114
PF05153	0005737
PF05155	0006260
PF05157	0005524
PF05157	0006810
PF05158	0003677
PF05158	0003899
PF05158	0006351
PF05159	0000271
PF05159	0015774
PF05162	0003735
PF05162	0006412
PF05162	0005840
PF05165	0003933
PF05165	0009058
PF05171	0006826
PF05173	0008839
PF05173	0009089
PF05173	0055114
PF05175	0008168
PF05176	0033615
PF05176	0005743
PF05180	0008270
PF05183	0003968
PF05184	0006629
PF05185	0008168
PF05185	0006479
PF05187	0004174
PF05187	0055114
PF05188	0005524
PF05188	0030983
PF05188	0006298
PF05190	0005524
PF05190	0030983
PF05190	0006298
PF05191	0004017
PF05192	0005524
PF05192	0030983
PF05192	0006298
PF05194	0016151
PF05194	0006461
PF05194	0019627
PF05195	0004177
PF05195	0030145
PF05196	0008083
PF05197	0005261
PF05197	0015672
PF05197	0016020
PF05198	0003743
PF05198	0006413
PF05199	0016614
PF05199	0055114
PF05201	0008883
PF05201	0050661
PF05201	0033014
PF05201	0055114
PF05203	0030908
PF05204	0003677
PF05204	0004519
PF05204	0030908
PF05206	0008168
PF05206	0008033
PF05208	0016758
PF05208	0005783
PF05208	0016021
PF05209	0051302
PF05210	0007275
PF05210	0009966
PF05210	0016020
PF05211	0009279
PF05211	0019861
PF05215	0016020
PF05221	0004013
PF05221	0006730
PF05223	0046677
PF05224	0003677
PF05225	0003677
PF05236	0006352
PF05236	0005669
PF05240	0008270
PF05240	0016814
PF05241	0047750
PF05241	0016125
PF05241	0005783
PF05241	0016021
PF05247	0003677
PF05247	0009296
PF05247	0045893
PF05261	0003677
PF05261	0000746
PF05269	0003677
PF05269	0006355
PF05270	0046556
PF05270	0046373
PF05271	0019089
PF05273	0003677
PF05273	0003899
PF05273	0019083
PF05274	0019031
PF05274	0042025
PF05275	0005507
PF05275	0006878
PF05275	0009279
PF05279	0016020
PF05280	0003677
PF05280	0030092
PF05280	0045893
PF05281	0007218
PF05281	0030141
PF05292	0050080
PF05292	0006633
PF05294	0009405
PF05294	0005576
PF05296	0004930
PF05296	0007186
PF05296	0050909
PF05296	0016021
PF05297	0019087
PF05297	0016021
PF05298	0042742
PF05298	0005576
PF05301	0019799
PF05307	0009289
PF05309	0000746
PF05313	0016021
PF05314	0019031
PF05316	0003735
PF05316	0006412
PF05316	0005761
PF05318	0019089
PF05320	0003677
PF05320	0003899
PF05320	0006351
PF05324	0005576
PF05326	0005576
PF05328	0005740
PF05328	0016021
PF05336	0016857
PF05336	0019299
PF05336	0005737
PF05337	0005125
PF05337	0008083
PF05337	0016021
PF05342	0004222
PF05342	0008270
PF05342	0016021
PF05349	0003677
PF05349	0008270
PF05349	0045893
PF05349	0005634
PF05353	0019871
PF05353	0009405
PF05353	0005576
PF05354	0019068
PF05354	0019028
PF05355	0008047
PF05355	0006629
PF05355	0006869
PF05355	0042627
PF05361	0042325
PF05361	0005737
PF05362	0004176
PF05362	0004252
PF05362	0006508
PF05363	0019049
PF05365	0006122
PF05365	0005740
PF05365	0005750
PF05366	0030234
PF05366	0016020
PF05367	0008833
PF05367	0015074
PF05367	0016032
PF05369	0008168
PF05369	0032259
PF05372	0019836
PF05372	0005576
PF05373	0016706
PF05373	0055114
PF05374	0019871
PF05374	0009405
PF05374	0005576
PF05375	0030414
PF05379	0003968
PF05379	0016817
PF05381	0003968
PF05381	0016032
PF05384	0016301
PF05384	0007165
PF05388	0004185
PF05388	0005773
PF05390	0042546
PF05390	0005576
PF05392	0004129
PF05392	0005746
PF05393	0016021
PF05394	0009405
PF05395	0004864
PF05395	0007165
PF05396	0019069
PF05397	0001104
PF05397	0006357
PF05397	0016592
PF05398	0015979
PF05398	0030494
PF05399	0016021
PF05400	0019861
PF05401	0008757
PF05401	0009312
PF05401	0009877
PF05404	0005783
PF05404	0016021
PF05405	0015078
PF05405	0015986
PF05405	0000276
PF05407	0003968
PF05407	0004197
PF05407	0017111
PF05408	0004197
PF05408	0016032
PF05408	0019082
PF05409	0019082
PF05410	0004197
PF05411	0008234
PF05412	0016032
PF05412	0019082
PF05413	0003723
PF05413	0003968
PF05413	0005524
PF05413	0019079
PF05416	0004197
PF05416	0006508
PF05417	0016032
PF05417	0019082
PF05418	0004857
PF05418	0006629
PF05418	0042627
PF05420	0030244
PF05420	0019867
PF05424	0004872
PF05424	0009405
PF05424	0016021
PF05425	0016021
PF05426	0045135
PF05426	0042122
PF05426	0042597
PF05427	0017134
PF05430	0016645
PF05430	0055114
PF05431	0009405
PF05432	0001503
PF05432	0007155
PF05432	0005576
PF05433	0019867
PF05434	0016021
PF05435	0006260
PF05435	0006269
PF05435	0018142
PF05436	0007618
PF05436	0005576
PF05438	0005184
PF05438	0009755
PF05438	0005576
PF05439	0016021
PF05440	0030269
PF05440	0015948
PF05440	0016021
PF05443	0003677
PF05443	0008270
PF05443	0006355
PF05445	0004672
PF05445	0005524
PF05450	0016485
PF05450	0016021
PF05452	0005576
PF05453	0008200
PF05453	0009405
PF05453	0005576
PF05454	0007016
PF05454	0016010
PF05456	0008190
PF05456	0045947
PF05459	0006355
PF05460	0003677
PF05460	0006260
PF05460	0005664
PF05461	0008289
PF05461	0006869
PF05461	0042157
PF05461	0005576
PF05463	0005615
PF05464	0003899
PF05464	0016987
PF05464	0006355
PF05465	0031412
PF05465	0031411
PF05470	0003743
PF05470	0006413
PF05470	0005852
PF05472	0003677
PF05472	0006274
PF05472	0005737
PF05474	0005198
PF05474	0019953
PF05474	0005576
PF05474	0030141
PF05476	0003743
PF05476	0006413
PF05476	0005740
PF05478	0016021
PF05479	0005516
PF05479	0015979
PF05479	0009522
PF05479	0042651
PF05480	0009405
PF05481	0016020
PF05482	0007349
PF05482	0005737
PF05482	0016020
PF05483	0007130
PF05483	0000795
PF05485	0003676
PF05486	0008312
PF05486	0006614
PF05486	0045900
PF05486	0048500
PF05491	0003677
PF05491	0009378
PF05491	0006281
PF05491	0006310
PF05493	0015078
PF05493	0015991
PF05493	0033179
PF05495	0008270
PF05496	0009378
PF05496	0006281
PF05496	0006310
PF05497	0003796
PF05499	0045892
PF05499	0005634
PF05504	0009847
PF05504	0016020
PF05505	0019074
PF05505	0019013
PF05506	0004629
PF05506	0016042
PF05507	0001527
PF05509	0003677
PF05509	0000746
PF05510	0016012
PF05511	0015078
PF05511	0015986
PF05511	0000276
PF05513	0000746
PF05513	0005576
PF05524	0005351
PF05524	0008965
PF05524	0009401
PF05524	0005737
PF05525	0015658
PF05525	0015803
PF05525	0016021
PF05529	0006886
PF05529	0005783
PF05529	0016021
PF05531	0019028
PF05543	0008234
PF05543	0006508
PF05544	0018112
PF05547	0008233
PF05547	0006508
PF05550	0016032
PF05550	0019082
PF05557	0007094
PF05563	0009405
PF05577	0008236
PF05577	0006508
PF05578	0004252
PF05578	0006508
PF05579	0004252
PF05579	0016032
PF05579	0019082
PF05586	0004872
PF05586	0016021
PF05587	0004872
PF05587	0016021
PF05615	0006397
PF05615	0000445
PF05622	0008017
PF05622	0000226
PF05622	0005737
PF05625	0006357
PF05625	0033588
PF05634	0003723
PF05637	0016758
PF05637	0016021
PF05645	0003677
PF05645	0003899
PF05645	0006351
PF05648	0016559
PF05648	0005779
PF05649	0006508
PF05652	0016787
PF05652	0000290
PF05653	0015095
PF05653	0015693
PF05653	0016020
PF05656	0016021
PF05658	0009405
PF05658	0019867
PF05662	0009405
PF05662	0019867
PF05669	0001104
PF05669	0006355
PF05669	0016592
PF05676	0003954
PF05676	0008137
PF05676	0005739
PF05679	0016758
PF05679	0032580
PF05680	0015078
PF05680	0015986
PF05680	0000276
PF05681	0016829
PF05683	0016836
PF05690	0036355
PF05690	0009228
PF05693	0004373
PF05693	0005978
PF05694	0008430
PF05695	0005524
PF05695	0009507
PF05697	0006457
PF05697	0015031
PF05698	0006457
PF05698	0015031
PF05699	0046983
PF05700	0006397
PF05706	0004721
PF05706	0004725
PF05710	0005515
PF05715	0046872
PF05715	0045202
PF05720	0007155
PF05722	0003677
PF05722	0005634
PF05724	0008757
PF05731	0003723
PF05731	0030529
PF05732	0006260
PF05732	0006276
PF05733	0003723
PF05733	0019013
PF05735	0005509
PF05735	0007155
PF05735	0005576
PF05736	0015288
PF05736	0006810
PF05736	0009279
PF05736	0016021
PF05737	0005518
PF05739	0005515
PF05743	0006464
PF05743	0015031
PF05745	0019867
PF05746	0004814
PF05746	0005524
PF05746	0006420
PF05748	0016021
PF05748	0019013
PF05749	0016021
PF05749	0019013
PF05750	0016021
PF05750	0019013
PF05753	0005783
PF05753	0016021
PF05757	0005509
PF05757	0015979
PF05757	0009523
PF05757	0009654
PF05757	0019898
PF05764	0006355
PF05764	0005634
PF05767	0019031
PF05770	0000287
PF05770	0005524
PF05770	0047325
PF05770	0052725
PF05770	0052726
PF05770	0032957
PF05770	0005622
PF05773	0005515
PF05775	0009289
PF05777	0007617
PF05777	0005576
PF05778	0008289
PF05778	0006869
PF05778	0042157
PF05778	0005576
PF05782	0005576
PF05784	0009405
PF05788	0003723
PF05788	0003968
PF05788	0006351
PF05790	0007155
PF05790	0016021
PF05791	0009405
PF05791	0016020
PF05792	0007155
PF05793	0003677
PF05793	0045893
PF05793	0005634
PF05797	0030541
PF05800	0031412
PF05805	0016021
PF05806	0045596
PF05808	0016021
PF05817	0004579
PF05817	0018279
PF05817	0005789
PF05817	0008250
PF05818	0046999
PF05818	0019867
PF05819	0009877
PF05821	0003954
PF05821	0008137
PF05821	0005739
PF05822	0000287
PF05822	0008253
PF05822	0005737
PF05823	0008289
PF05824	0030354
PF05824	0007268
PF05826	0004623
PF05826	0005509
PF05826	0016042
PF05829	0003677
PF05829	0019013
PF05830	0016758
PF05830	0009312
PF05830	0009877
PF05832	0016021
PF05834	0016705
PF05834	0016117
PF05835	0019905
PF05835	0006836
PF05836	0007275
PF05836	0042600
PF05837	0043515
PF05837	0007059
PF05837	0051301
PF05837	0000777
PF05837	0005634
PF05840	0006260
PF05841	0030071
PF05841	0031145
PF05841	0005680
PF05842	0005186
PF05842	0007154
PF05842	0005576
PF05843	0006397
PF05843	0005634
PF05845	0019634
PF05847	0003677
PF05847	0006355
PF05849	0005576
PF05851	0019058
PF05853	0016740
PF05853	0019475
PF05854	0042262
PF05856	0030041
PF05856	0034314
PF05856	0005856
PF05856	0005885
PF05858	0016021
PF05858	0030120
PF05859	0007049
PF05859	0007067
PF05859	0000775
PF05859	0005634
PF05861	0019634
PF05864	0003677
PF05864	0003899
PF05864	0006351
PF05866	0000287
PF05866	0006281
PF05866	0006310
PF05868	0016021
PF05868	0019012
PF05869	0003677
PF05869	0009007
PF05869	0032775
PF05870	0016831
PF05873	0015078
PF05873	0015986
PF05873	0000276
PF05874	0005184
PF05874	0007218
PF05874	0042811
PF05875	0016811
PF05875	0006672
PF05875	0016021
PF05879	0016817
PF05881	0004113
PF05881	0009214
PF05881	0016020
PF05887	0016020
PF05889	0016740
PF05891	0008168
PF05892	0019028
PF05893	0003995
PF05893	0008218
PF05893	0055114
PF05894	0005524
PF05894	0019069
PF05896	0016655
PF05896	0006814
PF05896	0055114
PF05902	0003779
PF05902	0005198
PF05902	0005856
PF05920	0003677
PF05920	0006355
PF05922	0004252
PF05922	0042802
PF05922	0043086
PF05923	0016055
PF05924	0008013
PF05924	0016055
PF05925	0016791
PF05925	0009405
PF05926	0019069
PF05927	0008061
PF05927	0005737
PF05929	0019069
PF05932	0009405
PF05932	0050708
PF05932	0005737
PF05933	0015078
PF05933	0015986
PF05933	0000276
PF05937	0008013
PF05937	0016055
PF05944	0003677
PF05944	0004519
PF05944	0019069
PF05946	0009405
PF05946	0009289
PF05946	0043230
PF05953	0005184
PF05955	0016032
PF05955	0016021
PF05956	0008017
PF05956	0016055
PF05958	0008173
PF05958	0006396
PF05964	0005634
PF05965	0005634
PF05969	0015979
PF05969	0009523
PF05969	0016021
PF05971	0008168
PF05972	0008013
PF05972	0016055
PF05983	0001104
PF05983	0006357
PF05983	0016592
PF05985	0008851
PF05985	0006520
PF05986	0004222
PF05986	0031012
PF05992	0005215
PF05992	0006810
PF05992	0009276
PF05992	0016021
PF05993	0043498
PF05993	0009405
PF05993	0046718
PF05993	0019028
PF05995	0005506
PF05995	0017172
PF05995	0046439
PF05995	0055114
PF05996	0016636
PF05996	0050897
PF05996	0010024
PF05996	0055114
PF05997	0006364
PF05997	0030688
PF06003	0003723
PF06003	0006397
PF06003	0005634
PF06003	0005737
PF06005	0000917
PF06005	0043093
PF06005	0005737
PF06007	0016829
PF06007	0019700
PF06007	0042916
PF06008	0005102
PF06008	0030155
PF06008	0030334
PF06008	0045995
PF06008	0005606
PF06009	0007155
PF06009	0005604
PF06016	0004482
PF06016	0004484
PF06016	0005524
PF06016	0006370
PF06016	0019028
PF06017	0003774
PF06017	0016459
PF06018	0003677
PF06018	0005525
PF06021	0047961
PF06021	0005739
PF06026	0004751
PF06026	0009052
PF06039	0008924
PF06039	0006099
PF06039	0055114
PF06046	0006887
PF06046	0000145
PF06049	0007596
PF06052	0000334
PF06052	0005506
PF06052	0055114
PF06056	0005524
PF06056	0019069
PF06061	0003677
PF06061	0008270
PF06068	0003678
PF06068	0005524
PF06070	0005198
PF06072	0019033
PF06079	0005509
PF06079	0016462
PF06083	0005125
PF06083	0006954
PF06083	0005576
PF06085	0019064
PF06085	0019867
PF06087	0008081
PF06087	0006281
PF06087	0005634
PF06090	0005524
PF06090	0035299
PF06100	0050151
PF06100	0006631
PF06105	0016485
PF06105	0043085
PF06105	0016021
PF06109	0009405
PF06109	0044179
PF06112	0019028
PF06119	0007160
PF06121	0031012
PF06130	0016747
PF06134	0008740
PF06134	0030145
PF06134	0019299
PF06140	0016021
PF06144	0003677
PF06144	0003887
PF06144	0006260
PF06144	0009360
PF06151	0008527
PF06151	0050912
PF06151	0016021
PF06152	0005198
PF06152	0019028
PF06160	0000921
PF06160	0005940
PF06160	0016021
PF06176	0009244
PF06179	0001104
PF06179	0006357
PF06179	0016592
PF06180	0016852
PF06180	0019251
PF06184	0005198
PF06184	0019028
PF06189	0000166
PF06189	0000287
PF06189	0008253
PF06189	0009117
PF06189	0005737
PF06202	0004135
PF06202	0005978
PF06203	0005515
PF06206	0017009
PF06209	0045892
PF06209	0005634
PF06213	0009236
PF06214	0004872
PF06214	0046649
PF06214	0009986
PF06214	0016021
PF06220	0008270
PF06221	0008270
PF06221	0006355
PF06221	0005634
PF06236	0005507
PF06236	0042438
PF06247	0009986
PF06247	0016020
PF06248	0007067
PF06248	0000775
PF06248	0005634
PF06253	0008168
PF06253	0015948
PF06268	0030674
PF06268	0051015
PF06280	0004252
PF06280	0005618
PF06280	0016020
PF06281	0005198
PF06281	0016021
PF06286	0042742
PF06286	0005576
PF06291	0009279
PF06293	0005524
PF06293	0016773
PF06293	0009103
PF06293	0016020
PF06297	0008270
PF06298	0030145
PF06298	0015979
PF06298	0009523
PF06298	0016021
PF06303	0043565
PF06308	0046677
PF06309	0005524
PF06309	0051085
PF06314	0016831
PF06315	0008772
PF06315	0016791
PF06315	0006006
PF06315	0005737
PF06316	0009279
PF06317	0003968
PF06317	0019079
PF06321	0005198
PF06324	0005179
PF06324	0009416
PF06324	0005576
PF06325	0008276
PF06325	0006479
PF06325	0005737
PF06326	0005198
PF06326	0019031
PF06327	0004016
PF06327	0009190
PF06327	0016021
PF06330	0045482
PF06330	0016106
PF06331	0006289
PF06331	0006355
PF06331	0000439
PF06333	0001104
PF06333	0006357
PF06333	0016592
PF06337	0004221
PF06339	0033990
PF06339	0019491
PF06344	0019015
PF06350	0016298
PF06350	0008203
PF06350	0016042
PF06351	0016853
PF06351	0009507
PF06355	0019836
PF06355	0030582
PF06357	0019855
PF06357	0009405
PF06357	0005576
PF06363	0019012
PF06366	0019861
PF06367	0003779
PF06367	0016043
PF06368	0016866
PF06368	0031419
PF06368	0019670
PF06369	0015267
PF06369	0006812
PF06369	0046931
PF06369	0052331
PF06369	0046930
PF06371	0003779
PF06371	0017048
PF06371	0030036
PF06372	0000245
PF06372	0005634
PF06373	0000186
PF06373	0001678
PF06373	0007186
PF06373	0008343
PF06373	0009267
PF06373	0032099
PF06373	0005615
PF06374	0008137
PF06374	0006120
PF06374	0005743
PF06377	0005179
PF06379	0015153
PF06379	0008645
PF06379	0016021
PF06384	0008013
PF06385	0006355
PF06385	0019058
PF06386	0031412
PF06386	0031411
PF06387	0050780
PF06387	0007212
PF06387	0016021
PF06389	0005198
PF06389	0016032
PF06389	0016020
PF06391	0007049
PF06391	0005634
PF06392	0010447
PF06392	0042597
PF06393	0043065
PF06393	0005737
PF06397	0005506
PF06399	0009890
PF06401	0008201
PF06401	0050750
PF06401	0005783
PF06403	0005198
PF06403	0005578
PF06404	0008083
PF06404	0008283
PF06404	0005576
